"ID_Venta","ID_Producto","Fecha","Zip","Unidades","Ingreso","Pais.x","Producto","Categoria","Segmento","Fabricante","Estado","Pais.y"
671,26,"3/13/2015","V6M",1,9292.5,"Canada","Abbas MA-26","Mix","All Season","Abbas","British Columbia","Canada"
672,115,"3/13/2015","V6A",1,10710,"Canada","Abbas UM-42","Urban","Moderation","Abbas","British Columbia","Canada"
673,2218,"2/13/2015","V6M",1,1826.37,"Canada","Aliqui RP-15","Rural","Productivity","Aliqui","British Columbia","Canada"
674,115,"2/15/2015","V6A",1,10584,"Canada","Abbas UM-42","Urban","Moderation","Abbas","British Columbia","Canada"
675,1022,"3/11/2015","T6G",1,1889.37,"Canada","Natura YY-23","Youth","Youth","Natura","Alberta","Canada"
676,2197,"3/11/2015","T5H",1,2865.87,"Canada","Aliqui MA-11","Mix","All Season","Aliqui","Alberta","Canada"
677,1145,"3/11/2015","T6E",1,4031.37,"Canada","Pirum UR-02","Urban","Regular","Pirum","Alberta","Canada"
678,489,"3/12/2015","T2C",1,11969.37,"Canada","Maximus UM-94","Urban","Moderation","VanArsdel","Alberta","Canada"
679,2275,"3/12/2015","V6M",1,4724.37,"Canada","Aliqui RS-08","Rural","Select","Aliqui","British Columbia","Canada"
680,2207,"3/30/2015","T6W",1,1227.87,"Canada","Aliqui RP-04","Rural","Productivity","Aliqui","Alberta","Canada"
681,942,"3/24/2015","T6E",1,7370.37,"Canada","Natura UC-05","Urban","Convenience","Natura","Alberta","Canada"
682,2069,"3/24/2015","T2X",1,6299.37,"Canada","Currus UC-04","Urban","Convenience","Currus","Alberta","Canada"
683,438,"2/15/2015","V5N",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","British Columbia","Canada"
684,2332,"4/6/2015","T5J",1,6356.7,"Canada","Aliqui UE-06","Urban","Extreme","Aliqui","Alberta","Canada"
685,206,"4/6/2015","T6G",1,10457.37,"Canada","Barba UM-08","Urban","Moderation","Barba","Alberta","Canada"
686,1134,"4/6/2015","T6E",1,10583.37,"Canada","Pirum UM-11","Urban","Moderation","Pirum","Alberta","Canada"
687,609,"4/6/2015","V5V",1,10079.37,"Canada","Maximus UC-74","Urban","Convenience","VanArsdel","British Columbia","Canada"
688,2224,"4/6/2015","V6R",1,818.37,"Canada","Aliqui RP-21","Rural","Productivity","Aliqui","British Columbia","Canada"
689,438,"4/6/2015","T6E",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","Alberta","Canada"
690,3,"3/26/2015","T6C",1,10710,"Canada","Abbas MA-03","Mix","All Season","Abbas","Alberta","Canada"
691,440,"3/26/2015","T3R",1,19529.37,"Canada","Maximus UM-45","Urban","Moderation","VanArsdel","Alberta","Canada"
692,959,"3/26/2015","T2X",1,10110.87,"Canada","Natura UC-22","Urban","Convenience","Natura","Alberta","Canada"
693,556,"4/17/2015","T6T",1,10268.37,"Canada","Maximus UC-21","Urban","Convenience","VanArsdel","Alberta","Canada"
694,963,"4/17/2015","T6G",1,5039.37,"Canada","Natura UC-26","Urban","Convenience","Natura","Alberta","Canada"
695,506,"4/18/2015","V5Z",1,15560.37,"Canada","Maximus UM-11","Urban","Moderation","VanArsdel","British Columbia","Canada"
696,438,"3/19/2015","V6C",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","British Columbia","Canada"
697,491,"3/20/2015","T5K",1,10709.37,"Canada","Maximus UM-96","Urban","Moderation","VanArsdel","Alberta","Canada"
698,2206,"3/20/2015","V6Z",1,1164.87,"Canada","Aliqui RP-03","Rural","Productivity","Aliqui","British Columbia","Canada"
699,2207,"3/20/2015","V6Z",1,1164.87,"Canada","Aliqui RP-04","Rural","Productivity","Aliqui","British Columbia","Canada"
700,438,"3/22/2015","V6M",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","British Columbia","Canada"
701,1137,"3/1/2015","T2J",1,9638.37,"Canada","Pirum UM-14","Urban","Moderation","Pirum","Alberta","Canada"
702,1852,"3/1/2015","T6C",1,2078.37,"Canada","Pomum YY-47","Youth","Youth","Pomum","Alberta","Canada"
703,1999,"3/1/2015","T6E",1,8126.37,"Canada","Currus UR-02","Urban","Regular","Currus","Alberta","Canada"
704,556,"3/1/2015","V6J",1,10268.37,"Canada","Maximus UC-21","Urban","Convenience","VanArsdel","British Columbia","Canada"
705,407,"3/12/2015","V5V",1,20505.87,"Canada","Maximus UM-12","Urban","Moderation","VanArsdel","British Columbia","Canada"
706,1086,"3/18/2015","T5Y",1,1101.87,"Canada","Pirum RP-32","Rural","Productivity","Pirum","Alberta","Canada"
707,1212,"3/18/2015","T3G",1,5102.37,"Canada","Pirum UC-14","Urban","Convenience","Pirum","Alberta","Canada"
708,2066,"3/19/2015","V5Z",1,4724.37,"Canada","Currus UC-01","Urban","Convenience","Currus","British Columbia","Canada"
709,1722,"3/19/2015","V6S",1,1038.87,"Canada","Salvus YY-33","Youth","Youth","Salvus","British Columbia","Canada"
710,609,"3/19/2015","V6Z",1,10079.37,"Canada","Maximus UC-74","Urban","Convenience","VanArsdel","British Columbia","Canada"
711,978,"3/8/2015","V6R",1,9638.37,"Canada","Natura UC-41","Urban","Convenience","Natura","British Columbia","Canada"
712,438,"3/8/2015","V5V",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","British Columbia","Canada"
713,605,"3/8/2015","T1Y",1,5039.37,"Canada","Maximus UC-70","Urban","Convenience","VanArsdel","Alberta","Canada"
714,1530,"3/9/2015","V6S",1,5038.74,"Canada","Quibus RP-22","Rural","Productivity","Quibus","British Columbia","Canada"
715,579,"3/31/2015","T3G",1,15938.37,"Canada","Maximus UC-44","Urban","Convenience","VanArsdel","Alberta","Canada"
716,491,"4/12/2015","V6H",1,10709.37,"Canada","Maximus UM-96","Urban","Moderation","VanArsdel","British Columbia","Canada"
717,1182,"3/12/2015","T6E",1,2582.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","Alberta","Canada"
718,2155,"3/12/2015","V5V",1,7748.37,"Canada","Victoria UE-08","Urban","Extreme","Victoria","British Columbia","Canada"
719,702,"3/12/2015","T3R",1,3779.37,"Canada","Natura MA-09","Mix","All Season","Natura","Alberta","Canada"
720,2055,"3/12/2015","V6A",1,7874.37,"Canada","Currus UE-15","Urban","Extreme","Currus","British Columbia","Canada"
721,2099,"3/12/2015","V6J",1,5165.37,"Canada","Currus YY-03","Youth","Youth","Currus","British Columbia","Canada"
722,907,"3/13/2015","T6V",1,7307.37,"Canada","Natura UE-16","Urban","Extreme","Natura","Alberta","Canada"
723,590,"3/13/2015","V5X",1,10709.37,"Canada","Maximus UC-55","Urban","Convenience","VanArsdel","British Columbia","Canada"
724,819,"3/13/2015","V5Z",1,16757.37,"Canada","Natura UM-03","Urban","Moderation","Natura","British Columbia","Canada"
725,506,"5/30/2015","T2K",1,15560.37,"Canada","Maximus UM-11","Urban","Moderation","VanArsdel","Alberta","Canada"
726,1999,"5/31/2015","R2G",1,8126.37,"Canada","Currus UR-02","Urban","Regular","Currus","Manitoba","Canada"
727,1391,"5/31/2015","T6S",1,2266.74,"Canada","Quibus RP-83","Rural","Productivity","Quibus","Alberta","Canada"
728,1507,"5/31/2015","T2Y",1,1069.74,"Canada","Quibus RP-99","Rural","Productivity","Quibus","Alberta","Canada"
729,1392,"5/31/2015","T6S",1,2266.74,"Canada","Quibus RP-84","Rural","Productivity","Quibus","Alberta","Canada"
730,1508,"5/31/2015","T2Y",1,1069.74,"Canada","Quibus RP-00","Rural","Productivity","Quibus","Alberta","Canada"
731,927,"6/30/2015","T2X",1,6173.37,"Canada","Natura UE-36","Urban","Extreme","Natura","Alberta","Canada"
732,487,"6/30/2015","T6M",1,13229.37,"Canada","Maximus UM-92","Urban","Moderation","VanArsdel","Alberta","Canada"
733,1229,"3/3/2015","V6A",1,3464.37,"Canada","Pirum UC-31","Urban","Convenience","Pirum","British Columbia","Canada"
734,2180,"3/4/2015","T6G",1,5606.37,"Canada","Victoria UC-10","Urban","Convenience","Victoria","Alberta","Canada"
735,1180,"3/11/2015","T3R",1,6173.37,"Canada","Pirum UE-16","Urban","Extreme","Pirum","Alberta","Canada"
736,1009,"3/11/2015","T5J",1,1353.87,"Canada","Natura YY-10","Youth","Youth","Natura","Alberta","Canada"
737,1129,"3/24/2015","V6B",1,5543.37,"Canada","Pirum UM-06","Urban","Moderation","Pirum","British Columbia","Canada"
738,556,"3/24/2015","T3G",1,10268.37,"Canada","Maximus UC-21","Urban","Convenience","VanArsdel","Alberta","Canada"
739,615,"3/24/2015","V6S",1,8189.37,"Canada","Maximus UC-80","Urban","Convenience","VanArsdel","British Columbia","Canada"
740,993,"2/12/2015","V5N",1,4598.37,"Canada","Natura UC-56","Urban","Convenience","Natura","British Columbia","Canada"
741,939,"2/12/2015","T6G",1,4598.37,"Canada","Natura UC-02","Urban","Convenience","Natura","Alberta","Canada"
742,2219,"2/13/2015","V6M",1,1826.37,"Canada","Aliqui RP-16","Rural","Productivity","Aliqui","British Columbia","Canada"
743,862,"6/21/2015","V7W",1,2330.37,"Canada","Natura UR-08","Urban","Regular","Natura","British Columbia","Canada"
744,438,"3/31/2015","T6G",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","Alberta","Canada"
745,978,"3/31/2015","T6G",1,9386.37,"Canada","Natura UC-41","Urban","Convenience","Natura","Alberta","Canada"
746,2055,"3/31/2015","V6H",1,7874.37,"Canada","Currus UE-15","Urban","Extreme","Currus","British Columbia","Canada"
747,443,"4/7/2015","T6G",1,11084.85,"Canada","Maximus UM-48","Urban","Moderation","VanArsdel","Alberta","Canada"
748,2379,"3/25/2015","T6E",1,2330.37,"Canada","Aliqui UC-27","Urban","Convenience","Aliqui","Alberta","Canada"
749,585,"3/25/2015","T6E",1,5039.37,"Canada","Maximus UC-50","Urban","Convenience","VanArsdel","Alberta","Canada"
750,1022,"1/28/2015","T5Y",1,1889.37,"Canada","Natura YY-23","Youth","Youth","Natura","Alberta","Canada"
751,1175,"1/29/2015","V5W",1,7622.37,"Canada","Pirum UE-11","Urban","Extreme","Pirum","British Columbia","Canada"
752,1180,"1/29/2015","V5V",1,6173.37,"Canada","Pirum UE-16","Urban","Extreme","Pirum","British Columbia","Canada"
753,1722,"1/29/2015","V6H",1,1038.87,"Canada","Salvus YY-33","Youth","Youth","Salvus","British Columbia","Canada"
754,2117,"1/29/2015","V5Z",1,8189.37,"Canada","Victoria UM-08","Urban","Moderation","Victoria","British Columbia","Canada"
755,907,"1/29/2015","T5L",1,7307.37,"Canada","Natura UE-16","Urban","Extreme","Natura","Alberta","Canada"
756,1529,"3/9/2015","V6S",1,5038.74,"Canada","Quibus RP-21","Rural","Productivity","Quibus","British Columbia","Canada"
757,516,"3/9/2015","T2C",1,6296.85,"Canada","Maximus UE-04","Urban","Extreme","VanArsdel","Alberta","Canada"
758,1223,"3/9/2015","V6A",1,4787.37,"Canada","Pirum UC-25","Urban","Convenience","Pirum","British Columbia","Canada"
759,405,"1/27/2015","T5Y",1,22994.37,"Canada","Maximus UM-10","Urban","Moderation","VanArsdel","Alberta","Canada"
760,577,"1/27/2015","V5W",1,12284.37,"Canada","Maximus UC-42","Urban","Convenience","VanArsdel","British Columbia","Canada"
761,2385,"1/27/2015","T2X",1,9569.7,"Canada","Aliqui UC-33","Urban","Convenience","Aliqui","Alberta","Canada"
762,2224,"1/27/2015","V5Z",1,818.37,"Canada","Aliqui RP-21","Rural","Productivity","Aliqui","British Columbia","Canada"
763,2225,"1/27/2015","V5Z",1,818.37,"Canada","Aliqui RP-22","Rural","Productivity","Aliqui","British Columbia","Canada"
764,2402,"1/28/2015","T6E",1,3842.37,"Canada","Aliqui YY-11","Youth","Youth","Aliqui","Alberta","Canada"
765,1180,"1/28/2015","T6G",1,6299.37,"Canada","Pirum UE-16","Urban","Extreme","Pirum","Alberta","Canada"
766,1129,"1/28/2015","V6N",1,5543.37,"Canada","Pirum UM-06","Urban","Moderation","Pirum","British Columbia","Canada"
767,496,"1/28/2015","V5Z",1,11339.37,"Canada","Maximus UM-01","Urban","Moderation","VanArsdel","British Columbia","Canada"
768,183,"2/6/2015","T2X",1,8694,"Canada","Abbas UE-11","Urban","Extreme","Abbas","Alberta","Canada"
769,599,"4/7/2015","T5K",1,10643.85,"Canada","Maximus UC-64","Urban","Convenience","VanArsdel","Alberta","Canada"
770,615,"4/7/2015","V5W",1,8189.37,"Canada","Maximus UC-80","Urban","Convenience","VanArsdel","British Columbia","Canada"
771,907,"4/8/2015","V7W",1,7559.37,"Canada","Natura UE-16","Urban","Extreme","Natura","British Columbia","Canada"
772,1129,"4/8/2015","T6W",1,5543.37,"Canada","Pirum UM-06","Urban","Moderation","Pirum","Alberta","Canada"
773,1520,"3/10/2015","T5Y",1,2707.74,"Canada","Quibus RP-12","Rural","Productivity","Quibus","Alberta","Canada"
774,2331,"4/27/2015","T6G",1,7868.7,"Canada","Aliqui UE-05","Urban","Extreme","Aliqui","Alberta","Canada"
775,578,"4/27/2015","V7M",1,9449.37,"Canada","Maximus UC-43","Urban","Convenience","VanArsdel","British Columbia","Canada"
776,1320,"6/28/2015","V6H",1,4975.74,"Canada","Quibus RP-12","Rural","Productivity","Quibus","British Columbia","Canada"
777,1182,"3/29/2015","V6J",1,2834.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","British Columbia","Canada"
778,2236,"3/29/2015","T6E",1,2330.37,"Canada","Aliqui RP-33","Rural","Productivity","Aliqui","Alberta","Canada"
779,2036,"4/14/2015","V5P",2,4408.74,"Canada","Currus UR-39","Urban","Regular","Currus","British Columbia","Canada"
780,1137,"4/14/2015","T3C",1,9638.37,"Canada","Pirum UM-14","Urban","Moderation","Pirum","Alberta","Canada"
781,2045,"4/14/2015","T5B",1,6173.37,"Canada","Currus UE-05","Urban","Extreme","Currus","Alberta","Canada"
782,734,"4/14/2015","T2X",1,4787.37,"Canada","Natura RP-22","Rural","Productivity","Natura","Alberta","Canada"
783,1212,"4/14/2015","T5G",1,4850.37,"Canada","Pirum UC-14","Urban","Convenience","Pirum","Alberta","Canada"
784,1909,"4/14/2015","V5P",2,4975.74,"Canada","Currus MA-02","Mix","All Season","Currus","British Columbia","Canada"
785,1059,"4/15/2015","T2N",1,1952.37,"Canada","Pirum RP-05","Rural","Productivity","Pirum","Alberta","Canada"
786,1134,"4/15/2015","T6R",1,10898.37,"Canada","Pirum UM-11","Urban","Moderation","Pirum","Alberta","Canada"
787,443,"4/15/2015","T6E",1,11084.85,"Canada","Maximus UM-48","Urban","Moderation","VanArsdel","Alberta","Canada"
788,2368,"6/4/2015","V7W",1,8687.7,"Canada","Aliqui UC-16","Urban","Convenience","Aliqui","British Columbia","Canada"
789,478,"6/4/2015","V6J",1,17009.37,"Canada","Maximus UM-83","Urban","Moderation","VanArsdel","British Columbia","Canada"
790,2367,"6/4/2015","V5W",1,5915.7,"Canada","Aliqui UC-15","Urban","Convenience","Aliqui","British Columbia","Canada"
791,965,"6/5/2015","T2J",1,6299.37,"Canada","Natura UC-28","Urban","Convenience","Natura","Alberta","Canada"
792,107,"6/5/2015","T3G",1,6870.15,"Canada","Abbas UM-34","Urban","Moderation","Abbas","Alberta","Canada"
793,609,"6/7/2015","T6V",1,10079.37,"Canada","Maximus UC-74","Urban","Convenience","VanArsdel","Alberta","Canada"
794,993,"6/7/2015","T3G",1,4409.37,"Canada","Natura UC-56","Urban","Convenience","Natura","Alberta","Canada"
795,438,"6/7/2015","V6M",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","British Columbia","Canada"
796,1060,"4/15/2015","T2N",1,1952.37,"Canada","Pirum RP-06","Rural","Productivity","Pirum","Alberta","Canada"
797,1009,"4/29/2015","T6G",1,1353.87,"Canada","Natura YY-10","Youth","Youth","Natura","Alberta","Canada"
798,615,"4/29/2015","T5X",1,8189.37,"Canada","Maximus UC-80","Urban","Convenience","VanArsdel","Alberta","Canada"
799,1180,"4/29/2015","T2C",1,6173.37,"Canada","Pirum UE-16","Urban","Extreme","Pirum","Alberta","Canada"
800,2237,"3/29/2015","T6E",1,2330.37,"Canada","Aliqui RP-34","Rural","Productivity","Aliqui","Alberta","Canada"
801,2055,"6/28/2015","V5Z",1,7874.37,"Canada","Currus UE-15","Urban","Extreme","Currus","British Columbia","Canada"
802,506,"6/29/2015","R2L",1,15560.37,"Canada","Maximus UM-11","Urban","Moderation","VanArsdel","Manitoba","Canada"
803,993,"6/29/2015","T6G",1,4598.37,"Canada","Natura UC-56","Urban","Convenience","Natura","Alberta","Canada"
804,674,"6/29/2015","T6G",1,8189.37,"Canada","Maximus UC-39","Urban","Convenience","VanArsdel","Alberta","Canada"
805,2368,"6/29/2015","T6V",1,9191.7,"Canada","Aliqui UC-16","Urban","Convenience","Aliqui","Alberta","Canada"
806,993,"6/29/2015","T6E",1,4094.37,"Canada","Natura UC-56","Urban","Convenience","Natura","Alberta","Canada"
807,1085,"6/29/2015","V5T",1,1101.87,"Canada","Pirum RP-31","Rural","Productivity","Pirum","British Columbia","Canada"
808,457,"6/29/2015","T6G",1,11969.37,"Canada","Maximus UM-62","Urban","Moderation","VanArsdel","Alberta","Canada"
809,826,"6/29/2015","T6G",1,14426.37,"Canada","Natura UM-10","Urban","Moderation","Natura","Alberta","Canada"
810,348,"6/29/2015","V5X",1,7556.85,"Canada","Fama UE-69","Urban","Extreme","Fama","British Columbia","Canada"
811,1086,"6/29/2015","V5T",1,1101.87,"Canada","Pirum RP-32","Rural","Productivity","Pirum","British Columbia","Canada"
812,2090,"6/30/2015","V6J",1,4598.37,"Canada","Currus UC-25","Urban","Convenience","Currus","British Columbia","Canada"
813,3,"6/30/2015","V5M",1,10552.5,"Canada","Abbas MA-03","Mix","All Season","Abbas","British Columbia","Canada"
814,690,"6/30/2015","V6J",1,4409.37,"Canada","Maximus UC-55","Urban","Convenience","VanArsdel","British Columbia","Canada"
815,808,"6/30/2015","V7W",1,4125.87,"Canada","Natura RS-12","Rural","Select","Natura","British Columbia","Canada"
816,491,"5/18/2015","T1Y",1,10709.37,"Canada","Maximus UM-96","Urban","Moderation","VanArsdel","Alberta","Canada"
817,556,"5/1/2015","T5V",1,10268.37,"Canada","Maximus UC-21","Urban","Convenience","VanArsdel","Alberta","Canada"
818,1851,"5/3/2015","R2G",1,3905.37,"Canada","Pomum YY-46","Youth","Youth","Pomum","Manitoba","Canada"
819,1009,"5/3/2015","T5Y",1,1353.87,"Canada","Natura YY-10","Youth","Youth","Natura","Alberta","Canada"
820,1009,"5/3/2015","T5J",1,1353.87,"Canada","Natura YY-10","Youth","Youth","Natura","Alberta","Canada"
821,2332,"5/3/2015","T5L",1,6419.7,"Canada","Aliqui UE-06","Urban","Extreme","Aliqui","Alberta","Canada"
822,978,"5/3/2015","V6G",1,9386.37,"Canada","Natura UC-41","Urban","Convenience","Natura","British Columbia","Canada"
823,2280,"5/4/2015","V5Z",1,2324.7,"Canada","Aliqui RS-13","Rural","Select","Aliqui","British Columbia","Canada"
824,2380,"5/4/2015","V6A",1,4031.37,"Canada","Aliqui UC-28","Urban","Convenience","Aliqui","British Columbia","Canada"
825,2379,"5/4/2015","V7Y",1,2513.7,"Canada","Aliqui UC-27","Urban","Convenience","Aliqui","British Columbia","Canada"
826,676,"5/4/2015","T6T",1,9134.37,"Canada","Maximus UC-41","Urban","Convenience","VanArsdel","Alberta","Canada"
827,706,"5/5/2015","T5J",1,3401.37,"Canada","Natura MA-13","Mix","All Season","Natura","Alberta","Canada"
828,674,"5/5/2015","T6G",1,8189.37,"Canada","Maximus UC-39","Urban","Convenience","VanArsdel","Alberta","Canada"
829,609,"5/5/2015","T6E",1,10079.37,"Canada","Maximus UC-74","Urban","Convenience","VanArsdel","Alberta","Canada"
830,1229,"5/5/2015","T6W",1,3464.37,"Canada","Pirum UC-31","Urban","Convenience","Pirum","Alberta","Canada"
831,605,"5/6/2015","V6R",1,5039.37,"Canada","Maximus UC-70","Urban","Convenience","VanArsdel","British Columbia","Canada"
832,945,"3/29/2015","T6E",1,8189.37,"Canada","Natura UC-08","Urban","Convenience","Natura","Alberta","Canada"
833,491,"5/10/2015","V5W",1,10709.37,"Canada","Maximus UM-96","Urban","Moderation","VanArsdel","British Columbia","Canada"
834,1518,"5/10/2015","V5V",1,2770.74,"Canada","Quibus RP-10","Rural","Productivity","Quibus","British Columbia","Canada"
835,1517,"5/10/2015","V5V",1,2770.74,"Canada","Quibus RP-09","Rural","Productivity","Quibus","British Columbia","Canada"
836,659,"5/10/2015","T6T",1,17639.37,"Canada","Maximus UC-24","Urban","Convenience","VanArsdel","Alberta","Canada"
837,438,"5/10/2015","R2G",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","Manitoba","Canada"
838,2225,"4/15/2015","T2C",1,818.37,"Canada","Aliqui RP-22","Rural","Productivity","Aliqui","Alberta","Canada"
839,977,"4/15/2015","V6S",1,6110.37,"Canada","Natura UC-40","Urban","Convenience","Natura","British Columbia","Canada"
840,2224,"4/15/2015","T2C",1,818.37,"Canada","Aliqui RP-21","Rural","Productivity","Aliqui","Alberta","Canada"
841,2207,"4/15/2015","T5K",1,1227.87,"Canada","Aliqui RP-04","Rural","Productivity","Aliqui","Alberta","Canada"
842,487,"4/15/2015","T6E",1,13229.37,"Canada","Maximus UM-92","Urban","Moderation","VanArsdel","Alberta","Canada"
843,2186,"4/15/2015","M5P",1,5606.37,"Canada","Victoria UC-16","Urban","Convenience","Victoria","Ontario","Canada"
844,977,"6/4/2015","L5R",1,6047.37,"Canada","Natura UC-40","Urban","Convenience","Natura","Ontario","Canada"
845,1053,"6/4/2015","L5N",1,3527.37,"Canada","Pirum MA-11","Mix","All Season","Pirum","Ontario","Canada"
846,2367,"6/4/2015","M5X",1,5726.7,"Canada","Aliqui UC-15","Urban","Convenience","Aliqui","Ontario","Canada"
847,977,"6/5/2015","L5N",1,6236.37,"Canada","Natura UC-40","Urban","Convenience","Natura","Ontario","Canada"
848,1171,"6/7/2015","M5G",1,4283.37,"Canada","Pirum UE-07","Urban","Extreme","Pirum","Ontario","Canada"
849,2073,"4/15/2015","M6H",1,4535.37,"Canada","Currus UC-08","Urban","Convenience","Currus","Ontario","Canada"
850,2345,"4/15/2015","L5N",1,5354.37,"Canada","Aliqui UE-19","Urban","Extreme","Aliqui","Ontario","Canada"
851,2224,"4/29/2015","R3G",1,755.37,"Canada","Aliqui RP-21","Rural","Productivity","Aliqui","Manitoba","Canada"
852,604,"4/29/2015","R3G",1,6299.37,"Canada","Maximus UC-69","Urban","Convenience","VanArsdel","Manitoba","Canada"
853,1183,"4/29/2015","L5N",1,7433.37,"Canada","Pirum UE-19","Urban","Extreme","Pirum","Ontario","Canada"
854,2225,"4/29/2015","R3G",1,755.37,"Canada","Aliqui RP-22","Rural","Productivity","Aliqui","Manitoba","Canada"
855,1180,"4/29/2015","L5G",1,6173.37,"Canada","Pirum UE-16","Urban","Extreme","Pirum","Ontario","Canada"
856,183,"6/28/2015","L5P",1,8694,"Canada","Abbas UE-11","Urban","Extreme","Abbas","Ontario","Canada"
857,438,"6/28/2015","M7Y",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","Ontario","Canada"
858,407,"6/29/2015","L5K",1,20505.87,"Canada","Maximus UM-12","Urban","Moderation","VanArsdel","Ontario","Canada"
859,1043,"6/29/2015","L5N",1,4346.37,"Canada","Pirum MA-01","Mix","All Season","Pirum","Ontario","Canada"
860,2097,"6/29/2015","R3H",1,5858.37,"Canada","Currus YY-01","Youth","Youth","Currus","Manitoba","Canada"
861,959,"6/29/2015","R3C",1,10362.87,"Canada","Natura UC-22","Urban","Convenience","Natura","Manitoba","Canada"
862,1009,"6/29/2015","L5N",1,1353.87,"Canada","Natura YY-10","Youth","Youth","Natura","Ontario","Canada"
863,690,"6/29/2015","R3T",1,4409.37,"Canada","Maximus UC-55","Urban","Convenience","VanArsdel","Manitoba","Canada"
864,2064,"6/30/2015","H2Y",1,6929.37,"Canada","Currus UE-24","Urban","Extreme","Currus","Quebec","Canada"
865,2067,"6/30/2015","H1G",1,6614.37,"Canada","Currus UC-02","Urban","Convenience","Currus","Quebec","Canada"
866,487,"6/30/2015","H1B",1,13229.37,"Canada","Maximus UM-92","Urban","Moderation","VanArsdel","Quebec","Canada"
867,1829,"5/1/2015","M6S",1,3968.37,"Canada","Pomum YY-24","Youth","Youth","Pomum","Ontario","Canada"
868,438,"5/1/2015","K2P",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","Ontario","Canada"
869,2238,"5/3/2015","R2W",1,1700.37,"Canada","Aliqui RP-35","Rural","Productivity","Aliqui","Manitoba","Canada"
870,2239,"5/3/2015","R2W",1,1700.37,"Canada","Aliqui RP-36","Rural","Productivity","Aliqui","Manitoba","Canada"
871,487,"5/4/2015","M6H",1,13229.37,"Canada","Maximus UM-92","Urban","Moderation","VanArsdel","Ontario","Canada"
872,496,"5/5/2015","R3V",1,11147.85,"Canada","Maximus UM-01","Urban","Moderation","VanArsdel","Manitoba","Canada"
873,930,"5/5/2015","L5N",1,6929.37,"Canada","Natura UE-39","Urban","Extreme","Natura","Ontario","Canada"
874,2055,"5/5/2015","R3S",1,7874.37,"Canada","Currus UE-15","Urban","Extreme","Currus","Manitoba","Canada"
875,2115,"5/5/2015","R3B",1,7433.37,"Canada","Victoria UM-06","Urban","Moderation","Victoria","Manitoba","Canada"
876,1223,"5/6/2015","M4V",1,4787.37,"Canada","Pirum UC-25","Urban","Convenience","Pirum","Ontario","Canada"
877,927,"5/6/2015","K1A",1,7685.37,"Canada","Natura UE-36","Urban","Extreme","Natura","Ontario","Canada"
878,438,"5/7/2015","L5T",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","Ontario","Canada"
879,733,"5/7/2015","L5N",1,4787.37,"Canada","Natura RP-21","Rural","Productivity","Natura","Ontario","Canada"
880,945,"3/29/2015","L5G",1,8189.37,"Canada","Natura UC-08","Urban","Convenience","Natura","Ontario","Canada"
881,2295,"3/29/2015","H1B",1,11459.7,"Canada","Aliqui UM-10","Urban","Moderation","Aliqui","Quebec","Canada"
882,1089,"3/29/2015","M5S",1,4598.37,"Canada","Pirum RP-35","Rural","Productivity","Pirum","Ontario","Canada"
883,1830,"3/29/2015","M7Y",1,3779.37,"Canada","Pomum YY-25","Youth","Youth","Pomum","Ontario","Canada"
884,690,"3/30/2015","M4Y",1,4409.37,"Canada","Maximus UC-55","Urban","Convenience","VanArsdel","Ontario","Canada"
885,1863,"5/8/2015","M5X",1,10079.37,"Canada","Leo UM-01","Urban","Moderation","Leo","Ontario","Canada"
886,2355,"5/8/2015","M4R",1,7937.37,"Canada","Aliqui UC-03","Urban","Convenience","Aliqui","Ontario","Canada"
887,491,"5/9/2015","M4V",1,10709.37,"Canada","Maximus UM-96","Urban","Moderation","VanArsdel","Ontario","Canada"
888,1212,"5/10/2015","M6H",1,4850.37,"Canada","Pirum UC-14","Urban","Convenience","Pirum","Ontario","Canada"
889,1183,"5/10/2015","H1B",1,7275.87,"Canada","Pirum UE-19","Urban","Extreme","Pirum","Quebec","Canada"
890,1000,"5/10/2015","K1A",1,1290.87,"Canada","Natura YY-01","Youth","Youth","Natura","Ontario","Canada"
891,1212,"5/10/2015","M4P",1,5448.87,"Canada","Pirum UC-14","Urban","Convenience","Pirum","Ontario","Canada"
892,405,"5/10/2015","R3H",1,22994.37,"Canada","Maximus UM-10","Urban","Moderation","VanArsdel","Manitoba","Canada"
893,487,"5/10/2015","M5X",1,13229.37,"Canada","Maximus UM-92","Urban","Moderation","VanArsdel","Ontario","Canada"
894,3,"4/15/2015","M7Y",1,10710,"Canada","Abbas MA-03","Mix","All Season","Abbas","Ontario","Canada"
